SampleID,label,Influenza,BioProject,HostGroup,HostType,Season,Age,Sex,Feeding,Species,Location,month,Romboutsia__FJ382054,Escherichia-Shigella__KT873246,Agathobaculum__EF025214,Colidextribacter__DQ806077,CHKCI002__f13a69ad,Acutalibacter__DQ793705,Clostridium__EU776524,Thomasclavelia__DQ326634,Massiliomicrobiota__DQ799171,Merdibacter__DQ793739,Anaerostipes__DQ794058,Oscillibacter__DQ794427,Anaerobutyricum__FJ367509,Incertae_Sedis__GQ175397,Flavonifractor__EU763235,Incertae_Sedis__fbb2ccdf,Ruminococcaceae__6a4f3542,Sellimonas__KP966092,Lachnospiraceae__EF025267,Sphingobacterium__4966214a,Pedobacter__e5eb02f3,Sphingobacteriaceae__736f2237,Parabacteroides__ef4b9171,Bacteroides__a13d2ac8,Prevotellaceae_Ga6A1_group__408c8c2d,Prevotellaceae__282df84e,Incertae_Sedis__32018bce,Prevotella__8ef7520d,Porphyromonas__c465f577,Bacteroidales__8e7f285d,Flavobacterium__63d393fc,Arcanobacterium__4c9ad755,Micrococcales__9eb9acee,Rothia__da821e0a,Lawsonella__30d3ed51,Varibaculum__84b87a55,Stenotrophomonas__a6eadb2d,Pasteurellaceae__5a64a6f1,Psittacicella__f8bb29a5,Comamonadaceae__c51976b3,Pseudomonas__13b2a473,Halomonas__7333e261,unclassified__0c9e3ed5,Fusibacter__adc4c72e,Brevundimonas__da6b37f3,Methylobacterium__1458f1e7,Bacillota__9ccfad18,Mageeibacillus__816bc635,UCG-005__4ce32c4e,Oscillospiraceae__ca53da73,Ruminococcaceae__0775e59c,Caecibacterium__9265d514,Campylobacter__af35970d,Helicobacter__acc07901,Lachnospiraceae_UCG-010__5bd5c394,Lachnospiraceae__cafeeea8,Incertae_Sedis__03d08b31,Peptoniphilus__172051db,Parvimonas__e9165b84,Peptococcus__e616d0c9,Candidatus_Arthromitus__04c4a458,Streptococcus__bf0a5e99,Gemella__da6858e2,Staphylococcus__463b2f04,Catellicoccus__f52c8cce,Lactobacillales__8ad1796f,Mycoplasmataceae__8e450566,Thomasclavelia__c4abcba6,Incertae_Sedis__b81519f9,Megamonas__97771191,Veillonellaceae__e56b0756,Veillonellales-Selenomonadales__eb04e82f,Veillonella__6718eb07,Phascolarctobacterium__1683506d,Fusobacterium__0daf4b3d,Incertae_Sedis__c3a9c557,Oceanivirga__5702680e,Leptotrichiaceae__d27439ff,Cetobacterium__024cc2ba
SRR7146728,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"SuisunMarsh/Sunrise,SolanoCounty",7.0,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,1.1887563707023068,-1.0084682066339123,-1.0084682066339123,4.190028824631913,-1.0084682066339123,1.3894270661644574,0.6009697058001873,2.2104076182342878,5.390126727901295,-1.0084682066339123,4.2438052214127175,-1.0084682066339123,2.841679395076146,-1.0084682066339123,-1.0084682066339123,1.8247451374223038,1.3894270661644574,0.6009697058001873,-1.0084682066339123,-1.0084682066339123,2.5468798548555007,-1.0084682066339123,1.3894270661644574,-1.0084682066339123,2.287368659370417,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,2.2104076182342878,-1.0084682066339123,6.49757397188421,-1.0084682066339123,-1.0084682066339123,4.524921282093608,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,1.8247451374223038,-1.0084682066339123,0.6009697058001873,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,3.5023912998829374,-1.0084682066339123,3.9402916837442556,-1.0084682066339123,2.287368659370417,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123,-1.0084682066339123
SRR7146729,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"SuisunMarsh/ArnoldRanch,SolanoCounty",7.0,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,1.1484280984325945,-1.0487964789036255,1.1484280984325945,-1.0487964789036255,1.1484280984325945,-1.0487964789036255,-1.0487964789036255,7.5660677396860585,-1.0487964789036255,3.9416361078751114,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,2.757866010866694,-1.0487964789036255,-1.0487964789036255,1.5161528785579117,0.897113670151688,1.8956425002628148,-1.0487964789036255,2.2470403871007036,1.1484280984325945,2.318499351082849,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,1.659253722198585,3.185310025693634,-1.0487964789036255,-1.0487964789036255,6.955903031645924,-1.0487964789036255,-1.0487964789036255,4.753321896473437,-1.0487964789036255,-1.0487964789036255,1.659253722198585,-1.0487964789036255,0.560641433530475,-1.0487964789036255,2.614765167226021,-1.0487964789036255,-1.0487964789036255,3.417111639750958,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,-1.0487964789036255,1.8956425002628148,-1.0487964789036255,-1.0487964789036255,5.346465119211825,-1.0487964789036255
SRR7146730,1,Pos,PRJNA464410,Duck,Duck,FW,H,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",10.0,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,0.14364305354421525,5.71579708572198,-0.9549692351238939,2.4790179693612515,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,1.442926037674476,2.0895532025995287,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,2.8516932546464258,7.394751602348594,-0.9549692351238939,3.857215120248523,-0.9549692351238939,2.41232659486258,5.62843998703487,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,-0.9549692351238939,3.219418034771743,0.9909409139314187,5.835128000390011,-0.9549692351238939,2.180524980805255,1.2422553422123253,1.8782441089323214,7.01300394453904,-0.9549692351238939,-0.9549692351238939,1.8782441089323214,-0.9549692351238939
SRR7146731,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/Sunrise,SolanoCounty",7.0,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,0.3331242543193138,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,5.470881555854909,-0.7654880343487953,3.653352573447803,-0.7654880343487953,2.530348831655534,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,1.1804221147065181,3.7883888572517455,4.5075115242149515,-0.7654880343487953,1.4317365429874247,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,1.9425621667534152,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,4.829223345253044,8.288081561677439,2.3700061815803544,-0.7654880343487953,4.443998118492626,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,2.7898600271406186,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,1.4317365429874247,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953,-0.7654880343487953
SRR7146732,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/ArnoldRanch,SolanoCounty",7.0,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,0.7718929894823692,-1.6260022833160006,-1.6260022833160006,2.037559362813645,-1.6260022833160006,0.7718929894823692,-1.6260022833160006,2.0875697833883065,1.3184366958504388,-1.6260022833160006,4.652519140849844,3.735289882393424,2.989118233525258,2.9487086951873813,-1.6260022833160006,-1.6260022833160006,1.8705052781504792,1.9293457781734125,3.550147449257828,-1.6260022833160006,2.906597209837255,-1.6260022833160006,4.3324224097137805,2.816648973174315,-1.6260022833160006,-0.01656437088190099,-1.6260022833160006,0.7718929894823692,-1.6260022833160006,-1.6260022833160006,3.6051063335385853,5.526266572716538,5.588502130835142,-1.6260022833160006,-1.6260022833160006,3.615744731743641,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,6.687114419503252,1.8079849211691448,3.5613835225247534,-1.6260022833160006,4.503047926744544,-1.6260022833160006,-1.6260022833160006,2.180660206454318,2.7928383244805968,-1.6260022833160006,-1.6260022833160006,3.58348386952542,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006,-1.6260022833160006
SRR7146733,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/Sunrise,SolanoCounty",7.0,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-0.23243290839076192,0.8661793802773472,1.5021681469973442,2.5191024046511865,-1.3310451970588728,2.165462364407608,-1.3310451970588728,-1.3310451970588728,4.355930159280948,0.6148649519964415,3.3603026851702715,-1.3310451970588728,2.382526869645436,-1.3310451970588728,-1.3310451970588728,0.2783927153752286,1.0668500757394987,-1.3310451970588728,5.492240925296815,-1.3310451970588728,1.6133937821075683,0.6148649519964415,-1.3310451970588728,-1.3310451970588728,1.3770050040433377,-1.3310451970588728,-1.3310451970588728,0.8661793802773472,-0.23243290839076192,2.873647422332094,2.224302864430542,3.972259711000204,7.4161479864680615,-1.3310451970588728,1.5021681469973442,3.588935728769253,-1.3310451970588728,-1.3310451970588728,2.382526869645436,1.0668500757394987,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,0.6148649519964415,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,0.6148649519964415,2.6392467164932496,-1.3310451970588728,1.7134772406645506,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,-1.3310451970588728,6.00132400887019,-1.3310451970588728
SRR7146734,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"SuisunMarsh/ArnoldRanch,SolanoCounty",7.0,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,2.561831564175196,1.658963852633181,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,5.509111454343239,-1.0490863484690287,4.044663852337734,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,3.320361503997993,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,2.3849008560161176,1.348808924329342,2.1697894763991723,3.9276473939515455,3.2135935285722868,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,6.958946498500279,7.4655034570770935,-1.0490863484690287,-1.0490863484690287,4.019817853751203,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,1.1481382288671904,-1.0490863484690287,4.418973792666103,0.04952594019908041,-1.0490863484690287,-1.0490863484690287,4.339985381347472,-1.0490863484690287,-1.0490863484690287,2.318209481517445,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,2.086407867460121,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287,-1.0490863484690287
SRR7146735,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/ArnoldRanch,SolanoCounty",7.0,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,2.0555872416570216,-1.5553306709872023,1.1527195301150073,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,4.752767770522328,3.4351019157915337,4.704250793077721,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,1.6635451538809978,2.452002514245268,-1.5553306709872023,4.164981105620209,-1.5553306709872023,3.0397891791473874,0.8425646018111683,5.9916434465293245,-1.5553306709872023,3.53841952981956,-1.5553306709872023,-1.5553306709872023,-0.45671838231909323,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,6.109015961111415,6.080456190408381,3.9127294701479287,-1.5553306709872023,5.120492550647645,-1.5553306709872023,1.1527195301150073,-1.5553306709872023,2.7351287701611886,3.7479742370718734,2.7621574425491078,-1.5553306709872023,1.878656533497944,-1.5553306709872023,3.0597898458540564,-1.5553306709872023,-1.5553306709872023,3.8696193464942,-1.5553306709872023,3.824566682553257,-1.5553306709872023,0.8425646018111683,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023,-1.5553306709872023
SRR7146736,1,Pos,PRJNA464410,Duck,Duck,FW,H,F,dabbling,Anasacuta,"SacramentoNationalWildlifeRefuge,GlennCounty",11.0,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,4.169023667713139,0.6725161062466585,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,1.4609734666109286,-0.9369218061874411,1.0089883428678714,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,3.2374654637081948,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,0.6725161062466585,1.0089883428678714,-0.9369218061874411,3.457527348484997,-0.9369218061874411,7.622372561247431,3.6169550854130987,-0.9369218061874411,4.672549988997518,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,0.6725161062466585,-0.9369218061874411,4.6870956999998965,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,3.637789172315941,-0.9369218061874411,-0.9369218061874411,1.0089883428678714,-0.9369218061874411,-0.9369218061874411,2.6739961064567828,0.16169048248066797,1.6280275512740952,3.5956776869658142,-0.9369218061874411,-0.9369218061874411,-0.9369218061874411,5.612728936046368
SRR7146738,1,Pos,PRJNA464410,Duck,Duck,FW,H,U,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",11.0,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,2.89678918606983,1.2438661616959905,-0.9533584156402295,-0.9533584156402295,0.9925517334150848,0.6560794967938719,-0.9533584156402295,1.444536857158142,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,1.444536857158142,0.6560794967938719,-0.9533584156402295,0.6560794967938719,-0.9533584156402295,-0.9533584156402295,3.7006019345172945,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,1.8798549284159876,0.1452538730278814,5.4907728410602115,7.927505194227128,-0.9533584156402295,-0.9533584156402295,3.8908286708183626,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,3.416089436826793,-0.9533584156402295,0.9925517334150848,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,-0.9533584156402295,3.825765077471301,2.091164022083194,-0.9533584156402295,5.201499678376189,-0.9533584156402295,-0.9533584156402295,0.6560794967938719,6.086301934221847
SRR7146739,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/Balboa,SolanoCounty",7.0,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,0.3548135931662886,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,6.037712856906066,4.0683856598705965,1.3103250381937253,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,0.3548135931662886,-0.15601203059970192,1.3103250381937253,6.292349798248715,-1.254624319267811,-1.254624319267811,0.3548135931662886,6.853396902108935,-1.254624319267811,-1.254624319267811,-1.254624319267811,-0.15601203059970192,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,3.472763499444529,5.792022958580944,3.2992525723327297,-1.254624319267811,3.4367235629613324,2.1793628852173352,-0.15601203059970192,2.8562495449054994,2.356293593376413,-1.254624319267811,-1.254624319267811,-1.254624319267811,2.041212546736518,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811,4.2466338912769155,-1.254624319267811,5.31204811053543,-1.254624319267811,2.6772013134565142,-1.254624319267811,4.865673099683139,-1.254624319267811,-1.254624319267811,-1.254624319267811,-1.254624319267811
SRR7146740,1,Pos,PRJNA464410,Duck,Duck,FW,A,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",11.0,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,0.3159341754143963,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,0.3159341754143963,0.6524064120356092,2.556643864690354,-1.2935037370197051,3.9268520880586206,-1.2935037370197051,-1.2935037370197051,2.638321895704621,-1.2935037370197051,1.1043915357786664,-1.2935037370197051,1.7510187007037183,1.650935242146736,-1.2935037370197051,-1.2935037370197051,0.9037208403165149,-1.2935037370197051,5.227117390538991,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,-1.2935037370197051,3.824490075397051,7.375036206891057,-1.2935037370197051,-1.2935037370197051,6.154830123877771,-1.2935037370197051,-1.2935037370197051,3.1724043816348795,-1.2935037370197051,-1.2935037370197051,2.638321895704621,-0.19489144835159422,1.1043915357786664,-1.2935037370197051,1.9253720878484968,1.539709607036512,-1.2935037370197051,1.271445620441833,-1.2935037370197051,-1.2935037370197051,4.795541138427142,3.3793250974422016,-1.2935037370197051,2.3174141756245206,-1.2935037370197051,-1.2935037370197051,4.44628917515953,3.7627420683286035
SRR7146741,0,Neg,PRJNA464410,Duck,Duck,FW,A,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,2.4634411830615566,2.180314927145637,3.107455675043858,-1.8270182580868344,2.6388898605677493,-1.8270182580868344,2.4070882465104253,-1.8270182580868344,-1.8270182580868344,5.075724479071758,-1.8270182580868344,5.743940325082177,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,2.9851660972855836,-1.8270182580868344,3.505700535178535,-1.8270182580868344,1.3084759578423153,-1.8270182580868344,3.6240201954788662,2.435661618954481,2.283855606086477,-1.8270182580868344,2.7476927204165484,-1.8270182580868344,3.107455675043858,2.435661618954481,-1.8270182580868344,-1.8270182580868344,0.37020631924938563,2.6616181116453053,5.994223825436723,-1.8270182580868344,-1.8270182580868344,5.511869875752045,1.5402775718996402,2.023129343623224,5.079736520561719,2.7476927204165484,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,2.2505191858188853,-1.8270182580868344,-1.8270182580868344,1.217504179636589,-1.8270182580868344,1.9796442316834852,2.4904698554494766,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,-1.8270182580868344,1.5402775718996402,2.023129343623224,-1.8270182580868344,2.216033009747716,-1.8270182580868344
SRR7146743,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/ArnoldRanch,SolanoCounty",7.0,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,7.245941870015738,-0.7493647502750846,4.523634808288662,-0.7493647502750846,0.34924753839302447,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,0.8600731621590159,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,2.386129465654065,-0.7493647502750846,7.538415276813348,-0.7493647502750846,1.9586854508271259,-0.7493647502750846,0.34924753839302447,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,2.0838485937811315,-0.7493647502750846,-0.7493647502750846,6.640199203402551,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,5.25944843516751,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,2.8059833112143293,-0.7493647502750846,5.847780951611567,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,-0.7493647502750846,0.8600731621590159,-0.7493647502750846
SRR7146744,1,Pos,PRJNA464410,Duck,Duck,FW,U,F,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",12.0,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,3.218061421528761,-1.07239801961963,3.4602014735336253,-1.07239801961963,2.361589184865516,4.260320773645739,-1.07239801961963,2.2948978103668436,-1.07239801961963,-1.07239801961963,2.0630961963095196,-1.07239801961963,-1.07239801961963,0.5370398928144704,4.370019690902163,1.124826557716589,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,1.124826557716589,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,4.298240008508032,7.73701692429042,-1.07239801961963,-1.07239801961963,5.902080891405415,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,2.7342644701506895,2.591163626510016,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,-1.07239801961963,2.482950041869783,-1.07239801961963,-1.07239801961963,-1.07239801961963,4.021352181187132,-1.07239801961963,4.080893574878148,-1.07239801961963,-1.07239801961963,5.681039898978149,-1.07239801961963
